iter,time,f(xk),||Df(xk)||
5219,0.000143,8.475810e+01,3.26795337
5220,0.000096,8.475393e+01,6.04426689
5221,0.000096,8.474460e+01,4.83855184
5222,0.000093,8.473683e+01,3.98693406
5223,0.000091,8.472995e+01,3.40449310
5224,0.000096,8.472712e+01,6.50310374
5225,0.000092,8.471710e+01,5.16812333
5226,0.000093,8.470894e+01,4.21720086
5227,0.000096,8.470184e+01,3.55987610
5228,0.000102,8.470061e+01,7.00917754
5229,0.000108,8.468978e+01,5.53413804
5230,0.000100,8.468116e+01,4.47534136
5231,0.000091,8.467379e+01,3.73605322
5232,0.000093,8.466714e+01,3.23741103
5233,0.000099,8.466267e+01,5.93964877
5234,0.000094,8.465349e+01,4.76382737
5235,0.000093,8.464580e+01,3.93509399
5236,0.000096,8.463897e+01,3.36979226
5237,0.000093,8.463579e+01,6.38800680
5238,0.000092,8.462596e+01,5.08530808
5239,0.000092,8.461790e+01,4.15918315
5240,0.000113,8.461085e+01,3.52059224
5241,0.000093,8.460921e+01,6.88277376
5242,0.000201,8.459859e+01,5.44258609
5243,0.000417,8.459009e+01,4.41061876
5244,0.001816,8.458279e+01,3.69174069
5245,0.000112,8.457618e+01,3.20818594
5246,0.000120,8.457143e+01,5.83866866
5247,0.000152,8.456239e+01,4.69184290
5248,0.000093,8.455478e+01,3.88528481
5249,0.000090,8.454800e+01,3.33655352
5250,0.000095,8.454449e+01,6.27685199
5251,0.000090,8.453483e+01,5.00547007
5252,0.000096,8.452686e+01,4.10338614
5253,0.000097,8.451987e+01,3.48292394
5254,0.000092,8.451784e+01,6.76063974
5255,0.000091,8.450742e+01,5.35426491
5256,0.000099,8.449903e+01,4.34831795
5257,0.000089,8.449179e+01,3.64920605
5258,0.000131,8.449151e+01,7.29384348
5259,0.000139,8.448020e+01,5.74119801
5260,0.000111,8.447130e+01,4.62249041
5261,0.000124,8.446377e+01,3.83741839
5262,0.000112,8.445703e+01,3.30470729
5263,0.000133,8.445321e+01,6.16946188
5264,0.000161,8.444370e+01,4.92847090
5265,0.000122,8.443583e+01,4.04970212
5266,0.000113,8.442889e+01,3.44678795
5267,0.000098,8.442649e+01,6.64256957
5268,0.000105,8.441626e+01,5.26901646
5269,0.000146,8.440797e+01,4.28831710
5270,0.000155,8.440080e+01,3.60835511
5271,0.000130,8.440008e+01,7.16425503
5272,0.000133,8.438899e+01,5.64704810
5273,0.000113,8.438022e+01,4.55564285
5274,0.000137,8.437276e+01,3.79140482
5275,0.000099,8.436606e+01,3.27418695
5276,0.000092,8.436195e+01,6.06570801
5277,0.000092,8.435259e+01,4.85421432
5278,0.000300,8.434480e+01,3.99805531
5279,0.000359,8.433791e+01,3.41212250
5280,0.000280,8.433515e+01,6.52845088
5281,0.001829,8.432510e+01,5.18675185
5282,0.000082,8.431692e+01,4.23054285
5283,0.000092,8.430980e+01,3.56912560
5284,0.000097,8.430867e+01,7.03895025
5285,0.000101,8.429779e+01,5.55613661
5286,0.000095,8.428914e+01,4.49122146
5287,0.000103,8.428175e+01,3.74717216
5288,0.000100,8.427509e+01,3.24492935
5289,0.000098,8.427069e+01,5.96546496
5290,0.000095,8.426148e+01,4.78259638
5291,0.000101,8.425377e+01,3.94835882
5292,0.000093,8.424693e+01,3.37885498
5293,0.000097,8.424384e+01,6.41813657
5294,0.000095,8.423396e+01,5.10735335
5295,0.000103,8.422587e+01,4.17489934
5296,0.000094,8.421881e+01,3.53143859
5297,0.000103,8.421728e+01,6.91776699
5298,0.000105,8.420660e+01,5.46833558
5299,0.000098,8.419806e+01,4.42912340
5300,0.000100,8.419074e+01,3.70463638
5301,0.000096,8.418412e+01,3.21686580
5302,0.000092,8.417945e+01,5.86859564
5303,0.000092,8.417037e+01,4.71350787
5304,0.000097,8.416274e+01,3.90052406
5305,0.000094,8.415594e+01,3.34691315
5306,0.000092,8.415254e+01,6.31148023
5307,0.000101,8.414282e+01,5.03070537
5308,0.000108,8.413482e+01,4.12129359
5309,0.000090,8.412781e+01,3.49521859
5310,0.000098,8.412591e+01,6.80054902
5311,0.000093,8.411542e+01,5.38352263
5312,0.000094,8.410699e+01,4.36925110
5313,0.000091,8.409973e+01,3.66371886
5314,0.000099,8.409961e+01,7.33967607
5315,0.003467,8.408822e+01,5.77497697
5316,0.000081,8.407927e+01,4.64684257
5317,0.000077,8.407172e+01,3.85446208
5318,0.000139,8.406496e+01,3.31622481
5319,0.000267,8.406125e+01,6.20831310
5320,0.000285,8.405169e+01,4.95667501
5321,0.000332,8.404378e+01,4.06962129
5322,0.000406,8.403682e+01,3.46038458
5323,0.000302,8.403456e+01,6.68710235
5324,0.000330,8.402426e+01,5.30154889
5325,0.000331,8.401593e+01,4.31149025
5326,0.000201,8.400873e+01,3.62433226
5327,0.000304,8.400818e+01,7.21514295
5328,0.000284,8.399701e+01,5.68443315
5329,0.000289,8.398819e+01,4.58248521
5330,0.000308,8.398070e+01,3.81009449
5331,0.000278,8.397399e+01,3.28673527
5332,0.000274,8.396999e+01,6.10852343
5333,0.000329,8.396057e+01,4.88518157
5334,0.000306,8.395275e+01,4.01982221
5335,0.000290,8.394584e+01,3.42689109
5336,0.000322,8.394323e+01,6.57733433
5337,0.000326,8.393310e+01,5.22234407
5338,0.000303,8.392488e+01,4.25578633
5339,0.000290,8.391773e+01,3.58643424
5340,0.000340,8.391678e+01,7.09460523
5341,0.000279,8.390582e+01,5.59690271
5342,0.000294,8.389711e+01,4.52037820
5343,0.000329,8.388969e+01,3.76737191
5344,0.000365,8.388302e+01,3.25840575
5345,0.000315,8.387875e+01,6.01200835
5346,0.000302,8.386947e+01,4.81614408
5347,0.000258,8.386172e+01,3.97183400
5348,0.000299,8.385486e+01,3.39469214
5349,0.000333,8.385193e+01,6.47112179
5350,0.000287,8.384197e+01,5.14581471
5351,0.000291,8.383383e+01,4.20206933
5352,0.001633,8.382675e+01,3.54997390
5353,0.000073,8.382541e+01,6.97792580
5354,0.000081,8.381464e+01,5.51228275
5355,0.000088,8.380604e+01,4.46044515
5356,0.000088,8.379869e+01,3.72623891
5357,0.000088,8.379205e+01,3.23119841
5358,0.000090,8.378752e+01,5.91865605
5359,0.000102,8.377837e+01,4.74947971
5360,0.000096,8.377071e+01,3.92559643
5361,0.000093,8.376389e+01,3.36374600
5362,0.000099,8.376065e+01,6.36834348
5363,0.000095,8.375084e+01,5.07187100
5364,0.000093,8.374280e+01,4.15027362
5365,0.000098,8.373576e+01,3.51490510
5366,0.000094,8.373406e+01,6.86497309
5367,0.000093,8.372348e+01,5.43047570
5368,0.000106,8.371499e+01,4.40261441
5369,0.000096,8.370770e+01,3.68664438
5370,0.000097,8.370109e+01,3.20507914
5371,0.000108,8.369632e+01,5.82836012
5372,0.000091,8.368729e+01,4.68510991
5373,0.000090,8.367970e+01,3.88105268
5374,0.000095,8.367292e+01,3.33401352
5375,0.000093,8.366939e+01,6.26888326
5376,0.000092,8.365973e+01,5.00042673
5377,0.000092,8.365178e+01,4.10033612
5378,0.000101,8.364479e+01,3.48118315
5379,0.000092,8.364274e+01,6.75562028
5380,0.000091,8.363233e+01,5.35138691
5381,0.000095,8.362395e+01,4.34681596
5382,0.000092,8.361671e+01,3.64853753
5383,0.000090,8.361643e+01,7.29246182
5384,0.000142,8.360513e+01,5.74102351
5385,0.003906,8.359622e+01,4.62295380
5386,0.000092,8.358870e+01,3.83813880
5387,0.000277,8.358196e+01,3.30544720
5388,0.000332,8.357815e+01,6.17259828
5389,0.000316,8.356863e+01,4.93137274
5390,0.000318,8.356076e+01,4.05217471
5391,0.000301,8.355382e+01,3.44874798
5392,0.000288,8.355144e+01,6.64969870
5393,0.000328,8.354120e+01,5.27488940
5394,0.000284,8.353291e+01,4.29295477
5395,0.000293,8.352573e+01,3.61184824
5396,0.000311,8.352505e+01,7.17614355
5397,0.000284,8.351395e+01,5.65649102
5398,0.000301,8.350516e+01,4.56291223
5399,0.000318,8.349770e+01,3.79678929
5400,0.000294,8.349100e+01,3.27800235
5401,0.000281,8.348692e+01,6.07939292
5402,0.000324,8.347754e+01,4.86464026
5403,0.000293,8.346974e+01,4.00573773
5404,0.000292,8.346285e+01,3.41755951
5405,0.000335,8.346015e+01,6.54712933
5406,0.000296,8.345007e+01,5.20092189
5407,0.000305,8.344187e+01,4.24098141
5408,0.000378,8.343475e+01,3.57653549
5409,0.000397,8.343369e+01,7.06346363
5410,0.000322,8.342278e+01,5.57470777
5411,0.000290,8.341410e+01,4.50493016
5412,0.000338,8.340670e+01,3.75695309
5413,0.000305,8.340004e+01,3.25163431
5414,0.000300,8.339570e+01,5.98917134
5415,0.000463,8.338646e+01,4.80014989
5416,0.000338,8.337873e+01,3.96095915
5417,0.000286,8.337188e+01,3.38756308
5418,0.000378,8.336888e+01,6.44779629
5419,0.000309,8.335895e+01,5.12939189
5420,0.001762,8.335084e+01,4.19082083
5421,0.000081,8.334377e+01,3.54253775
5422,0.000095,8.334235e+01,6.95429284
5423,0.000098,8.333162e+01,5.49557188
5424,0.000102,8.332305e+01,4.44892553
5425,0.000102,8.331571e+01,3.71856306
5426,0.000099,8.330908e+01,3.22628782
5427,0.000135,8.330450e+01,5.90182296
5428,0.000129,8.329537e+01,4.73781310
5429,0.000113,8.328772e+01,3.91776666
5430,0.000113,8.328091e+01,3.35869894
5431,0.000123,8.327762e+01,6.35158039
5432,0.000145,8.326784e+01,5.06020445
5433,0.000112,8.325981e+01,4.14239576
5434,0.000105,8.325278e+01,3.50979116
5435,0.000103,8.325103e+01,6.84850307
5436,0.000102,8.324047e+01,5.41898181
5437,0.000098,8.323200e+01,4.39481626
5438,0.000109,8.322471e+01,3.68155155
5439,0.000099,8.321811e+01,3.20190694
5440,0.000095,8.321330e+01,5.81723967
5441,0.000100,8.320430e+01,4.67754305
5442,0.000093,8.319671e+01,3.87608908
5443,0.000094,8.318993e+01,3.33090834
5444,0.000100,8.318637e+01,6.25836654
5445,0.000095,8.317673e+01,4.99326787
5446,0.000093,8.316878e+01,4.09563165
5447,0.000093,8.316180e+01,3.47823447
5448,0.000112,8.315972e+01,6.74597173
5449,0.000141,8.314933e+01,5.34484077
5450,0.000103,8.314095e+01,4.34252434
5451,0.000105,8.313372e+01,3.64585491
5452,0.000100,8.313340e+01,7.28398353
5453,0.001566,8.312212e+01,5.73532524
5454,0.000087,8.311322e+01,4.61925441
5455,0.000082,8.310570e+01,3.83585364
5456,0.000099,8.309896e+01,3.30413133
5457,0.000100,8.309513e+01,6.16801663
5458,0.000096,8.308563e+01,4.92847260
5459,0.000096,8.307775e+01,4.05044194
5460,0.000098,8.307082e+01,3.44779996
5461,0.000096,8.306842e+01,6.64653840
5462,0.000093,8.305819e+01,5.27302520
5463,0.000101,8.304990e+01,4.29195460
5464,0.000103,8.304272e+01,3.61140020
5465,0.000110,8.304204e+01,7.17475055
5466,0.000120,8.303094e+01,5.65593234
5467,0.000110,8.302215e+01,4.56285230
5468,0.000115,8.301469e+01,3.79699675
5469,0.000147,8.300799e+01,3.27832381
5470,0.000106,8.300391e+01,6.08044563
5471,0.000107,8.299453e+01,4.86575778
5472,0.000119,8.298673e+01,4.00678127
5473,0.000108,8.297984e+01,3.41845321
5474,0.000108,8.297715e+01,6.55013810
5475,0.000117,8.296707e+01,5.20348559
5476,0.000112,8.295886e+01,4.24306825
5477,0.000111,8.295174e+01,3.57815694
5478,0.000108,8.295070e+01,7.06881721
5479,0.000105,8.293978e+01,5.57902123
5480,0.000096,8.293110e+01,4.50829624
5481,0.000094,8.292369e+01,3.75948235
5482,0.000100,8.291702e+01,3.25345706
5483,0.000094,8.291271e+01,5.99557635
5484,0.000276,8.290345e+01,4.80506206
5485,0.000334,8.289572e+01,3.96460235
5486,0.000296,8.288886e+01,3.39015961
5487,0.000300,8.288589e+01,6.45667610
5488,0.001527,8.287595e+01,5.13615010
5489,0.000078,8.286783e+01,4.19581180
5490,0.000098,8.286075e+01,3.54608683
5491,0.000100,8.285938e+01,6.96607730
5492,0.000100,8.284863e+01,5.50451250
5493,0.000157,8.284005e+01,4.45552781
5494,0.000122,8.283270e+01,3.72326883
5495,0.000104,8.282606e+01,3.22950369
5496,0.000102,8.282152e+01,5.91332253
5497,0.000108,8.281238e+01,4.74632223
5498,0.000101,8.280472e+01,3.92386011
5499,0.000101,8.279790e+01,3.36288913
5500,0.000112,8.279465e+01,6.36605894
5501,0.000102,8.278486e+01,5.07095023
5502,0.000113,8.277681e+01,4.15013621
5503,0.000105,8.276978e+01,3.51515670
5504,0.000097,8.276808e+01,6.86642950
5505,0.000098,8.275750e+01,5.43233175
5506,0.000096,8.274901e+01,4.40449337
5507,0.000106,8.274172e+01,3.68831927
5508,0.000093,8.273511e+01,3.20644068
5509,0.000105,8.273035e+01,5.83360277
5510,0.000123,8.272132e+01,4.68947919
5511,0.000107,8.271372e+01,3.88451313
5512,0.000108,8.270694e+01,3.33661483
5513,0.000104,8.270343e+01,6.27819744
5514,0.000102,8.269377e+01,5.00782073
5515,0.000128,8.268580e+01,4.10599499
5516,0.000112,8.267881e+01,3.48533512
5517,0.000098,8.267681e+01,6.76977597
5518,0.000104,8.266638e+01,5.36240685
5519,0.000108,8.265798e+01,4.35514078
5520,0.000257,8.265074e+01,3.65459728
5521,0.001773,8.265052e+01,7.31232346
5522,0.000106,8.263919e+01,5.75634385
5523,0.000082,8.263027e+01,4.63447105
5524,0.000095,8.262273e+01,3.84651287
5525,0.000091,8.261598e+01,3.31130178
5526,0.000097,8.261223e+01,6.19297494
5527,0.000093,8.260269e+01,4.94667311
5528,0.000093,8.259480e+01,4.06332268
5529,0.000097,8.258785e+01,3.45657566
5530,0.000091,8.258555e+01,6.67597644
5531,0.000092,8.257527e+01,5.29463306
5532,0.000099,8.256696e+01,4.30739282
5533,0.000101,8.255976e+01,3.62204727
5534,0.000096,8.255920e+01,7.20926757
5535,0.000101,8.254804e+01,5.68141530
5536,0.000097,8.253922e+01,4.58121800
5537,0.000095,8.253174e+01,3.80980938
5538,0.000095,8.252503e+01,3.28691794
5539,0.000107,8.252104e+01,6.11032096
5540,0.000104,8.251162e+01,4.88745843
5541,0.000096,8.250379e+01,4.02208371
5542,0.000096,8.249688e+01,3.42885144
5543,0.000103,8.249430e+01,6.58497834
5544,0.000104,8.248417e+01,5.22896994
5545,0.000127,8.247594e+01,4.26121690
5546,0.000146,8.246879e+01,3.59064211
5547,0.000138,8.246789e+01,7.10925661
5548,0.000124,8.245690e+01,5.60878387
5549,0.000117,8.244818e+01,4.52968254
5550,0.000111,8.244076e+01,3.77436612
5551,0.000114,8.243407e+01,3.26343061
5552,0.000106,8.242986e+01,6.03016346
5553,0.000250,8.242055e+01,4.83011627
5554,0.000390,8.241279e+01,3.98222746
5555,0.003810,8.240592e+01,3.40212043
5556,0.000090,8.240307e+01,6.49669143
5557,0.000229,8.239307e+01,5.16534520
5558,0.000307,8.238492e+01,4.21655419
5559,0.000307,8.237782e+01,3.56033342
5560,0.000334,8.237659e+01,7.01218888
5561,0.000305,8.236577e+01,5.53836907
5562,0.000312,8.235714e+01,4.47979968
5563,0.000319,8.234977e+01,3.74012963
5564,0.000243,8.234312e+01,3.24079551
5565,0.000326,8.233868e+01,5.95241462
5566,0.000415,8.232949e+01,4.77457597
5567,0.000442,8.232179e+01,3.94369588
5568,0.000395,8.231496e+01,3.37633423
5569,0.000415,8.231184e+01,6.41102073
5570,0.000357,8.230198e+01,5.10368273
5571,0.000333,8.229390e+01,4.17334231
5572,0.000319,8.228684e+01,3.53106913
5573,0.000341,8.228531e+01,6.91796204
5574,0.000260,8.227464e+01,5.47008933
5575,0.000332,8.226610e+01,4.43150288
5576,0.000357,8.225878e+01,3.70704452
5577,0.000301,8.225216e+01,3.21896612
5578,0.000334,8.224751e+01,5.87698745
5579,0.000340,8.223842e+01,4.72076706
5580,0.000318,8.223079e+01,3.90643055
5581,0.000344,8.222399e+01,3.35144388
5582,0.000308,8.222063e+01,6.32787364
5583,0.000350,8.221089e+01,5.04390811
5584,0.000338,8.220288e+01,4.13152003
5585,0.000396,8.219586e+01,3.50279817
5586,0.000259,8.219404e+01,6.82647755
5587,0.000268,8.218352e+01,5.40386614
5588,0.000396,8.217507e+01,4.38472817
5589,0.000348,8.216779e+01,3.67505782
5590,0.001761,8.216120e+01,3.19789845
5591,0.000184,8.215635e+01,5.80379890
5592,0.000257,8.214737e+01,4.66862263
5593,0.000166,8.213979e+01,3.87037667
5594,0.000148,8.213302e+01,3.32740425
5595,0.000128,8.212942e+01,6.24716215
5596,0.000145,8.211980e+01,4.98595124
5597,0.000119,8.211186e+01,4.09103067
5598,0.000108,8.210489e+01,3.47547439
5599,0.000118,8.210278e+01,6.73764192
5600,0.000115,8.209240e+01,5.33962589
5601,0.000144,8.208403e+01,4.33941683
5602,0.000147,8.207681e+01,3.64412236
5603,0.000104,8.207647e+01,7.27925143
5604,0.000102,8.206520e+01,5.73277742
5605,0.000108,8.205631e+01,4.61807807
5606,0.000101,8.204879e+01,3.83547932
5607,0.000106,8.204205e+01,3.30417107
5608,0.000101,8.203823e+01,6.16877585
5609,0.000103,8.202873e+01,4.92972540
5610,0.000097,8.202085e+01,4.05180708
5611,0.000098,8.201391e+01,3.44904701
5612,0.000107,8.201153e+01,6.65132495
5613,0.000094,8.200130e+01,5.27726968
5614,0.000099,8.199300e+01,4.29549440
5615,0.000100,8.198582e+01,3.61418315
5616,0.000094,8.198517e+01,7.18437649
5617,0.000095,8.197406e+01,5.66380289
5618,0.000099,8.196526e+01,4.56906047
5619,0.000100,8.195780e+01,3.80169349
5620,0.000106,8.195109e+01,3.28171638
5621,0.000108,8.194705e+01,6.09265607
5622,0.000111,8.193766e+01,4.87519136
5623,0.000104,8.192985e+01,4.01382243
5624,0.001705,8.192294e+01,3.42349787
5625,0.000079,8.192031e+01,6.56748852
5626,0.000096,8.191020e+01,5.21676997
5627,0.000103,8.190198e+01,4.25294081
5628,0.000091,8.189485e+01,3.58522607
5629,0.000097,8.189389e+01,7.09220548
5630,0.000102,8.188293e+01,5.59685758
5631,0.000103,8.187423e+01,4.52154825
5632,0.000101,8.186681e+01,3.76899963
5633,0.000100,8.186013e+01,3.26002593
5634,0.000098,8.185588e+01,6.01874996
5635,0.000099,8.184660e+01,4.82230794
5636,0.000119,8.183885e+01,3.97704646
5637,0.000103,8.183198e+01,3.39880696
5638,0.000102,8.182910e+01,6.48606400
5639,0.000102,8.181912e+01,5.15807604
5640,0.000126,8.181097e+01,4.21171999
5641,0.000102,8.180388e+01,3.55722744
5642,0.000097,8.180262e+01,7.00266008
5643,0.000110,8.179182e+01,5.53188423
5644,0.000110,8.178320e+01,4.47550082
5645,0.000161,8.177583e+01,3.73737078
5646,0.000145,8.176918e+01,3.23908424
5647,0.000122,8.176473e+01,5.94699412
5648,0.000176,8.175555e+01,4.77102995
5649,0.000194,8.174786e+01,3.94144858
5650,0.000168,8.174102e+01,3.37495576
5651,0.000135,8.173790e+01,6.40698160
5652,0.000137,8.172804e+01,5.10113768
5653,0.000175,8.171997e+01,4.17179726
5654,0.000154,8.171291e+01,3.53016521
5655,0.000166,8.171137e+01,6.91566351
5656,0.000345,8.170071e+01,5.46882709
5657,0.000335,8.169218e+01,4.43087891
5658,0.000312,8.168486e+01,3.70678086
5659,0.001851,8.167824e+01,3.21887619
5660,0.000087,8.167359e+01,5.87732681
5661,0.000098,8.166451e+01,4.72131311
5662,0.000103,8.165687e+01,3.90699831
5663,0.000104,8.165007e+01,3.35192506
5664,0.000098,8.164672e+01,6.33017307
5665,0.000101,8.163698e+01,5.04590518
5666,0.000097,8.162897e+01,4.13313733
5667,0.000098,8.162195e+01,3.50401570
5668,0.000118,8.162014e+01,6.83114053
5669,0.000101,8.160962e+01,5.40763062
5670,0.000100,8.160116e+01,4.38764211
5671,0.000113,8.159389e+01,3.67720142
5672,0.000118,8.158729e+01,3.19938304
5673,0.000125,8.158246e+01,5.80968616
5674,0.000122,8.157347e+01,4.67311152
5675,0.000110,8.156589e+01,3.87366214
5676,0.000111,8.155912e+01,3.32969126
5677,0.000115,8.155555e+01,6.25556981
5678,0.000126,8.154592e+01,4.99232690
5679,0.000106,8.153797e+01,4.09570150
5680,0.000105,8.153099e+01,3.47875033
5681,0.000130,8.152892e+01,6.74901542
5682,0.000130,8.151853e+01,5.34823717
5683,0.000108,8.151015e+01,4.34574639
5684,0.000114,8.150292e+01,3.64859887
5685,0.000124,8.150264e+01,7.29408954
5686,0.000109,8.149134e+01,5.74401399
5687,0.000112,8.148244e+01,4.62637205
5688,0.000103,8.147491e+01,3.84139482
5689,0.000102,8.146817e+01,3.30821785
5690,0.000112,8.146439e+01,6.18307300
5691,0.000182,8.145487e+01,4.94032486
5692,0.000532,8.144698e+01,4.05942879
5693,0.002706,8.144004e+01,3.45432191
5694,0.000097,8.143771e+01,6.66916807
5695,0.000093,8.142745e+01,5.29055429
5696,0.000137,8.141914e+01,4.30512040
5697,0.000111,8.141195e+01,3.62091805
5698,0.000107,8.141137e+01,7.20630773
5699,0.000117,8.140023e+01,5.68019538
5700,0.000147,8.139141e+01,4.58102258
5701,0.000134,8.138393e+01,3.81014811
5702,0.000124,8.137722e+01,3.28746972
5703,0.000149,8.137323e+01,6.11262738
5704,0.000142,8.136381e+01,4.88985853
5705,0.000122,8.135599e+01,4.02428654
5706,0.000142,8.134907e+01,3.43070207
5707,0.000129,8.134651e+01,6.59156288
5708,0.000125,8.133637e+01,5.23455183
5709,0.000106,8.132813e+01,4.26573651
5710,0.000120,8.132098e+01,3.59413246
5711,0.000112,8.132012e+01,7.12096726
5712,0.000122,8.130912e+01,5.61820916
5713,0.000138,8.130038e+01,4.53703299
5714,0.000104,8.129295e+01,3.77988877
5715,0.000146,8.128626e+01,3.26741405
5716,0.000108,8.128208e+01,6.04417719
5717,0.000126,8.127276e+01,4.84087823
5718,0.000142,8.126499e+01,3.99023052
5719,0.000131,8.125811e+01,3.40785161
5720,0.000114,8.125532e+01,6.51612926
5721,0.000121,8.124529e+01,5.18017124
5722,0.000113,8.123712e+01,4.22754512
5723,0.000125,8.123001e+01,3.56819953
5724,0.000262,8.122887e+01,7.03798921
5725,0.000401,8.121801e+01,5.55799150
5726,0.000411,8.120935e+01,4.49435034
5727,0.000730,8.120197e+01,3.75057211
5728,0.000744,8.119531e+01,3.24801278
5729,0.000496,8.119094e+01,5.97765414
5730,0.000489,8.118171e+01,4.79332821
5731,0.000495,8.117400e+01,3.95721430
5732,0.000442,8.116715e+01,3.38573144
5733,0.002769,8.116413e+01,6.44279464
5734,0.000123,8.115422e+01,5.12735407
5735,0.000149,8.114611e+01,4.19049829
5736,0.000145,8.113904e+01,3.54307940
5737,0.000146,8.113763e+01,6.95729647
5738,0.000133,8.112690e+01,5.49948112
5739,0.000141,8.111833e+01,4.45292513
5740,0.000143,8.111098e+01,3.72215760
5741,0.000144,8.110435e+01,3.22923281
5742,0.000130,8.109980e+01,5.91299406
5743,0.000140,8.109066e+01,4.74715737
5744,0.000147,8.108300e+01,3.92519676
5745,0.000142,8.107618e+01,3.36430855
5746,0.000162,8.107295e+01,6.37149156
5747,0.000292,8.106315e+01,5.07604742
5748,0.000154,8.105510e+01,4.15455413
5749,0.000205,8.104806e+01,3.51873911
5750,0.000978,8.104641e+01,6.87881791
5751,0.000148,8.103581e+01,5.44262296
5752,0.000145,8.102730e+01,4.41271451
5753,0.000123,8.102000e+01,3.69461216
5754,0.000120,8.101339e+01,3.21104928
5755,0.000130,8.100867e+01,5.85013903
5756,0.000132,8.099962e+01,4.70232138
5757,0.000137,8.099201e+01,3.89414432
5758,0.000128,8.098522e+01,3.34355831
5759,0.000133,8.098179e+01,6.30215870
5760,0.000126,8.097209e+01,5.02620495
5761,0.000122,8.096410e+01,4.11967818
5762,0.000129,8.095710e+01,3.49515394
5763,0.000153,8.095520e+01,6.80248810
5764,0.000147,8.094472e+01,5.38736812
5765,0.000144,8.093629e+01,4.37368261
5766,0.000130,8.092903e+01,3.66791054
5767,0.000374,8.092896e+01,7.35527454
5768,0.000461,8.091756e+01,5.78904258
5769,0.000399,8.090859e+01,4.65877852
5770,0.002497,8.090103e+01,3.86402380
5771,0.000198,8.089427e+01,3.32345752
5772,0.000114,8.089063e+01,6.23471112
5773,0.000138,8.088104e+01,4.97776281
5774,0.000145,8.087311e+01,4.08582473
5775,0.000136,8.086614e+01,3.47229369
5776,0.000135,8.086400e+01,6.72820284
5777,0.000138,8.085364e+01,5.33364054
5778,0.000139,8.084528e+01,4.33577595
5779,0.000137,8.083806e+01,3.64201759
5780,0.000255,8.083771e+01,7.27360952
5781,0.000245,8.082645e+01,5.72960830
5782,0.000160,8.081757e+01,4.61647700
5783,0.000139,8.081005e+01,3.83480964
5784,0.000212,8.080332e+01,3.30399629
5785,0.000165,8.079949e+01,6.16911423
5786,0.000149,8.078999e+01,4.93070257
5787,0.000157,8.078212e+01,4.05298549
5788,0.000118,8.077518e+01,3.45015699
5789,0.000105,8.077282e+01,6.65594839
5790,0.000105,8.076258e+01,5.28143307
5791,0.000119,8.075428e+01,4.29899202
5792,0.000117,8.074710e+01,3.61693450
5793,0.000118,8.074648e+01,7.19416175
5794,0.000106,8.073536e+01,5.67183804
5795,0.000113,8.072655e+01,4.57541150
5796,0.000119,8.071908e+01,3.80649593
5797,0.000107,8.071237e+01,3.28517172
5798,0.000123,8.070837e+01,6.10533466
5799,0.000137,8.069896e+01,4.88499853
5800,0.000133,8.069114e+01,4.02114253
5801,0.000115,8.068423e+01,3.42873341
5802,0.000113,8.068165e+01,6.58567577
5803,0.000293,8.067152e+01,5.23070995
5804,0.000374,8.066329e+01,4.26330597
5805,0.000383,8.065614e+01,3.59264567
5806,0.000443,8.065526e+01,7.11687302
5807,0.005100,8.064427e+01,5.61568929
5808,0.000121,8.063554e+01,4.53555186
5809,0.000096,8.062811e+01,3.77906247
5810,0.000333,8.062143e+01,3.26697180
5811,0.000411,8.061725e+01,6.04332372
5812,0.000357,8.060793e+01,4.84061534
5813,0.000369,8.060016e+01,3.99027102
5814,0.000370,8.059328e+01,3.40800656
5815,0.000348,8.059049e+01,6.51733020
5816,0.000365,8.058047e+01,5.18143061
5817,0.000366,8.057230e+01,4.22868824
5818,0.000427,8.056518e+01,3.56913018
5819,0.000491,8.056406e+01,7.04168229
5820,0.000276,8.055319e+01,5.56111615
5821,0.000281,8.054454e+01,4.49686373
5822,0.000368,8.053715e+01,3.75248382
5823,0.000488,8.053049e+01,3.24937814
5824,0.000559,8.052614e+01,5.98303025
5825,0.000645,8.051690e+01,4.79751397
5826,0.000515,8.050918e+01,3.96034105
5827,0.000417,8.050233e+01,3.38795369
5828,0.000601,8.049934e+01,6.45085514
5829,0.000370,8.048942e+01,5.13355133
5830,0.000424,8.048131e+01,4.19510460
5831,0.000356,8.047423e+01,3.54636106
5832,0.000362,8.047286e+01,6.96852749
5833,0.000392,8.046212e+01,5.50807018
5834,0.000352,8.045353e+01,4.45930861
5835,0.000365,8.044618e+01,3.72672891
5836,0.000353,8.043955e+01,3.23236546
5837,0.000463,8.043503e+01,5.92440088
5838,0.000424,8.042588e+01,4.75565162
5839,0.000426,8.041821e+01,3.93131764
5840,0.000553,8.041138e+01,3.36854568
5841,0.000452,8.040820e+01,6.38619220
5842,0.002517,8.039837e+01,5.08702512
5843,0.000118,8.039032e+01,4.16251630
5844,0.000137,8.038327e+01,3.52430566
5845,0.000130,8.038167e+01,6.89734512
5846,0.000106,8.037105e+01,5.45650025
5847,0.000107,8.036253e+01,4.42284426
5848,0.000124,8.035522e+01,3.70176193
5849,0.000120,8.034860e+01,3.21590292
5850,0.000108,8.034393e+01,5.86738055
5851,0.000119,8.033486e+01,4.71498287
5852,0.000117,8.032723e+01,3.90316220
5853,0.000100,8.032043e+01,3.34974915
