iter,step,backtrack
2432,0.001953125,9
2433,0.0009765625,10
2434,0.0009765625,10
2435,0.0009765625,10
2436,0.001953125,9
2437,0.0009765625,10
2438,0.0009765625,10
2439,0.0009765625,10
2440,0.001953125,9
2441,0.0009765625,10
2442,0.0009765625,10
2443,0.0009765625,10
2444,0.001953125,9
2445,0.0009765625,10
2446,0.0009765625,10
2447,0.0009765625,10
2448,0.0009765625,10
2449,0.001953125,9
2450,0.0009765625,10
2451,0.0009765625,10
2452,0.0009765625,10
2453,0.001953125,9
2454,0.0009765625,10
2455,0.0009765625,10
2456,0.0009765625,10
2457,0.001953125,9
2458,0.0009765625,10
2459,0.0009765625,10
2460,0.0009765625,10
2461,0.001953125,9
2462,0.0009765625,10
2463,0.0009765625,10
2464,0.0009765625,10
2465,0.001953125,9
2466,0.0009765625,10
2467,0.0009765625,10
2468,0.0009765625,10
2469,0.001953125,9
2470,0.0009765625,10
2471,0.0009765625,10
2472,0.0009765625,10
2473,0.001953125,9
2474,0.0009765625,10
2475,0.0009765625,10
2476,0.0009765625,10
2477,0.0009765625,10
2478,0.001953125,9
2479,0.0009765625,10
2480,0.0009765625,10
2481,0.0009765625,10
2482,0.001953125,9
2483,0.0009765625,10
2484,0.0009765625,10
2485,0.0009765625,10
2486,0.001953125,9
2487,0.0009765625,10
2488,0.0009765625,10
2489,0.0009765625,10
2490,0.001953125,9
2491,0.0009765625,10
2492,0.0009765625,10
2493,0.0009765625,10
2494,0.001953125,9
2495,0.0009765625,10
2496,0.0009765625,10
2497,0.0009765625,10
2498,0.001953125,9
2499,0.0009765625,10
2500,0.0009765625,10
2501,0.0009765625,10
2502,0.001953125,9
2503,0.0009765625,10
2504,0.0009765625,10
2505,0.0009765625,10
2506,0.001953125,9
2507,0.0009765625,10
2508,0.0009765625,10
2509,0.0009765625,10
2510,0.0009765625,10
2511,0.001953125,9
2512,0.0009765625,10
2513,0.0009765625,10
2514,0.0009765625,10
2515,0.001953125,9
2516,0.0009765625,10
2517,0.0009765625,10
2518,0.0009765625,10
2519,0.001953125,9
2520,0.0009765625,10
2521,0.0009765625,10
2522,0.0009765625,10
2523,0.001953125,9
2524,0.0009765625,10
2525,0.0009765625,10
2526,0.0009765625,10
2527,0.001953125,9
2528,0.0009765625,10
2529,0.0009765625,10
2530,0.0009765625,10
2531,0.001953125,9
2532,0.0009765625,10
2533,0.0009765625,10
2534,0.0009765625,10
2535,0.001953125,9
2536,0.0009765625,10
2537,0.0009765625,10
2538,0.0009765625,10
2539,0.001953125,9
2540,0.0009765625,10
2541,0.0009765625,10
2542,0.0009765625,10
2543,0.001953125,9
2544,0.0009765625,10
2545,0.0009765625,10
2546,0.0009765625,10
2547,0.001953125,9
2548,0.0009765625,10
2549,0.0009765625,10
2550,0.0009765625,10
2551,0.0009765625,10
2552,0.001953125,9
2553,0.0009765625,10
2554,0.0009765625,10
2555,0.0009765625,10
2556,0.001953125,9
2557,0.0009765625,10
2558,0.0009765625,10
2559,0.0009765625,10
2560,0.001953125,9
2561,0.0009765625,10
2562,0.0009765625,10
2563,0.0009765625,10
2564,0.001953125,9
2565,0.0009765625,10
2566,0.0009765625,10
2567,0.0009765625,10
2568,0.001953125,9
2569,0.0009765625,10
2570,0.0009765625,10
2571,0.0009765625,10
2572,0.001953125,9
2573,0.0009765625,10
2574,0.0009765625,10
2575,0.0009765625,10
2576,0.0009765625,10
2577,0.001953125,9
2578,0.0009765625,10
2579,0.0009765625,10
2580,0.0009765625,10
2581,0.001953125,9
2582,0.0009765625,10
2583,0.0009765625,10
2584,0.0009765625,10
2585,0.001953125,9
2586,0.0009765625,10
2587,0.0009765625,10
2588,0.0009765625,10
2589,0.0009765625,10
2590,0.001953125,9
2591,0.0009765625,10
2592,0.0009765625,10
2593,0.0009765625,10
2594,0.001953125,9
2595,0.0009765625,10
2596,0.0009765625,10
2597,0.0009765625,10
2598,0.001953125,9
2599,0.0009765625,10
2600,0.0009765625,10
2601,0.0009765625,10
2602,0.0009765625,10
2603,0.001953125,9
2604,0.0009765625,10
2605,0.0009765625,10
2606,0.0009765625,10
2607,0.001953125,9
2608,0.0009765625,10
2609,0.0009765625,10
2610,0.0009765625,10
2611,0.001953125,9
2612,0.0009765625,10
2613,0.0009765625,10
2614,0.0009765625,10
2615,0.001953125,9
2616,0.0009765625,10
2617,0.0009765625,10
2618,0.0009765625,10
2619,0.0009765625,10
2620,0.001953125,9
2621,0.0009765625,10
2622,0.0009765625,10
2623,0.0009765625,10
2624,0.001953125,9
2625,0.0009765625,10
2626,0.0009765625,10
2627,0.0009765625,10
2628,0.001953125,9
2629,0.0009765625,10
2630,0.0009765625,10
2631,0.0009765625,10
2632,0.001953125,9
2633,0.0009765625,10
2634,0.0009765625,10
2635,0.0009765625,10
2636,0.0009765625,10
2637,0.001953125,9
2638,0.0009765625,10
2639,0.0009765625,10
2640,0.0009765625,10
2641,0.001953125,9
2642,0.0009765625,10
2643,0.0009765625,10
2644,0.0009765625,10
2645,0.001953125,9
2646,0.0009765625,10
2647,0.0009765625,10
2648,0.0009765625,10
2649,0.001953125,9
2650,0.0009765625,10
2651,0.0009765625,10
2652,0.0009765625,10
2653,0.001953125,9
2654,0.0009765625,10
2655,0.0009765625,10
2656,0.0009765625,10
2657,0.0009765625,10
2658,0.001953125,9
2659,0.0009765625,10
2660,0.0009765625,10
2661,0.0009765625,10
2662,0.001953125,9
2663,0.0009765625,10
2664,0.0009765625,10
2665,0.0009765625,10
2666,0.001953125,9
2667,0.0009765625,10
2668,0.0009765625,10
2669,0.0009765625,10
2670,0.001953125,9
2671,0.0009765625,10
2672,0.0009765625,10
2673,0.0009765625,10
2674,0.001953125,9
2675,0.0009765625,10
2676,0.0009765625,10
2677,0.0009765625,10
2678,0.0009765625,10
2679,0.001953125,9
2680,0.0009765625,10
2681,0.0009765625,10
2682,0.0009765625,10
2683,0.001953125,9
2684,0.0009765625,10
2685,0.0009765625,10
2686,0.0009765625,10
2687,0.001953125,9
2688,0.0009765625,10
2689,0.0009765625,10
2690,0.0009765625,10
2691,0.001953125,9
2692,0.0009765625,10
2693,0.0009765625,10
2694,0.0009765625,10
2695,0.001953125,9
2696,0.0009765625,10
2697,0.0009765625,10
2698,0.0009765625,10
2699,0.001953125,9
2700,0.0009765625,10
2701,0.0009765625,10
2702,0.0009765625,10
2703,0.0009765625,10
2704,0.001953125,9
2705,0.0009765625,10
2706,0.0009765625,10
2707,0.0009765625,10
2708,0.001953125,9
2709,0.0009765625,10
2710,0.0009765625,10
2711,0.0009765625,10
2712,0.001953125,9
2713,0.0009765625,10
2714,0.0009765625,10
2715,0.0009765625,10
2716,0.001953125,9
2717,0.0009765625,10
2718,0.0009765625,10
2719,0.0009765625,10
2720,0.001953125,9
2721,0.0009765625,10
2722,0.0009765625,10
2723,0.0009765625,10
2724,0.0009765625,10
2725,0.001953125,9
2726,0.0009765625,10
2727,0.0009765625,10
2728,0.0009765625,10
2729,0.001953125,9
2730,0.0009765625,10
2731,0.0009765625,10
2732,0.0009765625,10
2733,0.001953125,9
2734,0.0009765625,10
2735,0.0009765625,10
2736,0.0009765625,10
2737,0.001953125,9
2738,0.0009765625,10
2739,0.0009765625,10
2740,0.0009765625,10
2741,0.001953125,9
2742,0.0009765625,10
2743,0.0009765625,10
2744,0.0009765625,10
2745,0.001953125,9
2746,0.0009765625,10
2747,0.0009765625,10
2748,0.0009765625,10
2749,0.001953125,9
2750,0.0009765625,10
2751,0.0009765625,10
2752,0.0009765625,10
2753,0.0009765625,10
2754,0.001953125,9
2755,0.0009765625,10
2756,0.0009765625,10
2757,0.0009765625,10
2758,0.001953125,9
2759,0.0009765625,10
2760,0.0009765625,10
2761,0.0009765625,10
2762,0.001953125,9
2763,0.0009765625,10
2764,0.0009765625,10
2765,0.0009765625,10
2766,0.001953125,9
2767,0.0009765625,10
2768,0.0009765625,10
2769,0.0009765625,10
2770,0.001953125,9
2771,0.0009765625,10
2772,0.0009765625,10
2773,0.0009765625,10
2774,0.001953125,9
2775,0.0009765625,10
2776,0.0009765625,10
2777,0.0009765625,10
2778,0.001953125,9
2779,0.0009765625,10
2780,0.0009765625,10
2781,0.0009765625,10
2782,0.001953125,9
2783,0.0009765625,10
2784,0.0009765625,10
2785,0.0009765625,10
2786,0.0009765625,10
2787,0.001953125,9
2788,0.0009765625,10
2789,0.0009765625,10
2790,0.0009765625,10
2791,0.001953125,9
2792,0.0009765625,10
2793,0.0009765625,10
2794,0.0009765625,10
2795,0.001953125,9
2796,0.0009765625,10
2797,0.0009765625,10
2798,0.0009765625,10
2799,0.001953125,9
2800,0.0009765625,10
2801,0.0009765625,10
2802,0.0009765625,10
2803,0.001953125,9
2804,0.0009765625,10
2805,0.0009765625,10
2806,0.0009765625,10
2807,0.001953125,9
2808,0.0009765625,10
2809,0.0009765625,10
2810,0.0009765625,10
2811,0.001953125,9
2812,0.0009765625,10
2813,0.0009765625,10
2814,0.0009765625,10
2815,0.0009765625,10
2816,0.001953125,9
2817,0.0009765625,10
2818,0.0009765625,10
2819,0.0009765625,10
2820,0.001953125,9
2821,0.0009765625,10
2822,0.0009765625,10
2823,0.0009765625,10
2824,0.001953125,9
2825,0.0009765625,10
2826,0.0009765625,10
2827,0.0009765625,10
2828,0.001953125,9
2829,0.0009765625,10
2830,0.0009765625,10
2831,0.0009765625,10
2832,0.0009765625,10
2833,0.001953125,9
2834,0.0009765625,10
2835,0.0009765625,10
2836,0.0009765625,10
2837,0.001953125,9
2838,0.0009765625,10
2839,0.0009765625,10
2840,0.0009765625,10
2841,0.001953125,9
2842,0.0009765625,10
2843,0.0009765625,10
2844,0.0009765625,10
2845,0.001953125,9
2846,0.0009765625,10
2847,0.0009765625,10
2848,0.0009765625,10
2849,0.0009765625,10
2850,0.001953125,9
2851,0.0009765625,10
2852,0.0009765625,10
2853,0.0009765625,10
2854,0.001953125,9
2855,0.0009765625,10
2856,0.0009765625,10
2857,0.0009765625,10
2858,0.0009765625,10
2859,0.001953125,9
2860,0.0009765625,10
2861,0.0009765625,10
2862,0.0009765625,10
2863,0.001953125,9
2864,0.0009765625,10
2865,0.0009765625,10
2866,0.0009765625,10
2867,0.001953125,9
2868,0.0009765625,10
2869,0.0009765625,10
2870,0.0009765625,10
2871,0.001953125,9
2872,0.0009765625,10
2873,0.0009765625,10
2874,0.0009765625,10
2875,0.0009765625,10
2876,0.001953125,9
2877,0.0009765625,10
2878,0.0009765625,10
2879,0.0009765625,10
2880,0.001953125,9
2881,0.0009765625,10
2882,0.0009765625,10
2883,0.0009765625,10
2884,0.001953125,9
2885,0.0009765625,10
2886,0.0009765625,10
2887,0.0009765625,10
2888,0.001953125,9
2889,0.0009765625,10
2890,0.0009765625,10
2891,0.0009765625,10
2892,0.0009765625,10
2893,0.001953125,9
2894,0.0009765625,10
2895,0.0009765625,10
2896,0.0009765625,10
2897,0.001953125,9
2898,0.0009765625,10
2899,0.0009765625,10
2900,0.0009765625,10
2901,0.001953125,9
2902,0.0009765625,10
2903,0.0009765625,10
2904,0.0009765625,10
2905,0.001953125,9
2906,0.0009765625,10
2907,0.0009765625,10
2908,0.0009765625,10
2909,0.001953125,9
2910,0.0009765625,10
2911,0.0009765625,10
2912,0.0009765625,10
2913,0.0009765625,10
2914,0.001953125,9
2915,0.0009765625,10
2916,0.0009765625,10
2917,0.0009765625,10
2918,0.001953125,9
2919,0.0009765625,10
2920,0.0009765625,10
2921,0.0009765625,10
2922,0.001953125,9
2923,0.0009765625,10
2924,0.0009765625,10
2925,0.0009765625,10
2926,0.001953125,9
2927,0.0009765625,10
2928,0.0009765625,10
2929,0.0009765625,10
2930,0.0009765625,10
2931,0.001953125,9
2932,0.0009765625,10
2933,0.0009765625,10
2934,0.0009765625,10
2935,0.001953125,9
2936,0.0009765625,10
2937,0.0009765625,10
2938,0.0009765625,10
2939,0.001953125,9
2940,0.0009765625,10
2941,0.0009765625,10
2942,0.0009765625,10
2943,0.001953125,9
2944,0.0009765625,10
2945,0.0009765625,10
2946,0.0009765625,10
2947,0.001953125,9
2948,0.0009765625,10
2949,0.0009765625,10
2950,0.0009765625,10
2951,0.0009765625,10
2952,0.001953125,9
2953,0.0009765625,10
2954,0.0009765625,10
2955,0.0009765625,10
2956,0.001953125,9
2957,0.0009765625,10
2958,0.0009765625,10
2959,0.0009765625,10
2960,0.001953125,9
2961,0.0009765625,10
2962,0.0009765625,10
2963,0.0009765625,10
2964,0.001953125,9
2965,0.0009765625,10
2966,0.0009765625,10
2967,0.0009765625,10
2968,0.001953125,9
2969,0.0009765625,10
2970,0.0009765625,10
2971,0.0009765625,10
2972,0.0009765625,10
2973,0.001953125,9
2974,0.0009765625,10
2975,0.0009765625,10
2976,0.0009765625,10
2977,0.001953125,9
2978,0.0009765625,10
2979,0.0009765625,10
2980,0.0009765625,10
2981,0.001953125,9
2982,0.0009765625,10
2983,0.0009765625,10
2984,0.0009765625,10
2985,0.001953125,9
2986,0.0009765625,10
2987,0.0009765625,10
2988,0.0009765625,10
2989,0.001953125,9
2990,0.0009765625,10
2991,0.0009765625,10
2992,0.0009765625,10
2993,0.001953125,9
2994,0.0009765625,10
2995,0.0009765625,10
2996,0.0009765625,10
2997,0.0009765625,10
2998,0.001953125,9
2999,0.0009765625,10
3000,0.0009765625,10
3001,0.0009765625,10
3002,0.001953125,9
3003,0.0009765625,10
3004,0.0009765625,10
3005,0.0009765625,10
3006,0.001953125,9
3007,0.0009765625,10
3008,0.0009765625,10
3009,0.0009765625,10
3010,0.001953125,9
3011,0.0009765625,10
3012,0.0009765625,10
3013,0.0009765625,10
3014,0.001953125,9
3015,0.0009765625,10
3016,0.0009765625,10
3017,0.0009765625,10
3018,0.001953125,9
3019,0.0009765625,10
3020,0.0009765625,10
3021,0.0009765625,10
3022,0.0009765625,10
3023,0.001953125,9
3024,0.0009765625,10
3025,0.0009765625,10
3026,0.0009765625,10
3027,0.001953125,9
3028,0.0009765625,10
3029,0.0009765625,10
3030,0.0009765625,10
3031,0.001953125,9
3032,0.0009765625,10
3033,0.0009765625,10
3034,0.0009765625,10
3035,0.001953125,9
3036,0.0009765625,10
3037,0.0009765625,10
3038,0.0009765625,10
3039,0.001953125,9
3040,0.0009765625,10
3041,0.0009765625,10
3042,0.0009765625,10
3043,0.001953125,9
3044,0.0009765625,10
3045,0.0009765625,10
3046,0.0009765625,10
3047,0.001953125,9
3048,0.0009765625,10
3049,0.0009765625,10
3050,0.0009765625,10
3051,0.001953125,9
3052,0.0009765625,10
3053,0.0009765625,10
3054,0.0009765625,10
3055,0.0009765625,10
3056,0.001953125,9
3057,0.0009765625,10
3058,0.0009765625,10
3059,0.0009765625,10
3060,0.001953125,9
3061,0.0009765625,10
3062,0.0009765625,10
3063,0.0009765625,10
3064,0.001953125,9
3065,0.0009765625,10
3066,0.0009765625,10
3067,0.0009765625,10
3068,0.001953125,9
3069,0.0009765625,10
3070,0.0009765625,10
3071,0.0009765625,10
3072,0.001953125,9
3073,0.0009765625,10
3074,0.0009765625,10
3075,0.0009765625,10
3076,0.0009765625,10
3077,0.001953125,9
3078,0.0009765625,10
3079,0.0009765625,10
3080,0.0009765625,10
3081,0.001953125,9
3082,0.0009765625,10
3083,0.0009765625,10
3084,0.0009765625,10
3085,0.001953125,9
3086,0.0009765625,10
3087,0.0009765625,10
3088,0.0009765625,10
3089,0.001953125,9
3090,0.0009765625,10
3091,0.0009765625,10
3092,0.0009765625,10
3093,0.0009765625,10
3094,0.001953125,9
3095,0.0009765625,10
3096,0.0009765625,10
3097,0.0009765625,10
3098,0.001953125,9
3099,0.0009765625,10
3100,0.0009765625,10
3101,0.0009765625,10
3102,0.0009765625,10
3103,0.001953125,9
3104,0.0009765625,10
3105,0.0009765625,10
3106,0.0009765625,10
3107,0.001953125,9
3108,0.0009765625,10
3109,0.0009765625,10
3110,0.0009765625,10
3111,0.001953125,9
3112,0.0009765625,10
3113,0.0009765625,10
3114,0.0009765625,10
3115,0.0009765625,10
3116,0.001953125,9
3117,0.0009765625,10
3118,0.0009765625,10
3119,0.0009765625,10
3120,0.001953125,9
3121,0.0009765625,10
3122,0.0009765625,10
3123,0.0009765625,10
3124,0.001953125,9
3125,0.0009765625,10
3126,0.0009765625,10
3127,0.0009765625,10
3128,0.001953125,9
3129,0.0009765625,10
3130,0.0009765625,10
3131,0.0009765625,10
3132,0.0009765625,10
3133,0.001953125,9
3134,0.0009765625,10
3135,0.0009765625,10
3136,0.0009765625,10
3137,0.001953125,9
3138,0.0009765625,10
3139,0.0009765625,10
3140,0.0009765625,10
3141,0.001953125,9
3142,0.0009765625,10
3143,0.0009765625,10
3144,0.0009765625,10
3145,0.0009765625,10
3146,0.001953125,9
3147,0.0009765625,10
3148,0.0009765625,10
3149,0.0009765625,10
3150,0.001953125,9
3151,0.0009765625,10
3152,0.0009765625,10
3153,0.0009765625,10
3154,0.001953125,9
3155,0.0009765625,10
3156,0.0009765625,10
3157,0.0009765625,10
3158,0.001953125,9
3159,0.0009765625,10
3160,0.0009765625,10
3161,0.0009765625,10
3162,0.001953125,9
3163,0.0009765625,10
3164,0.0009765625,10
3165,0.0009765625,10
3166,0.0009765625,10
3167,0.001953125,9
3168,0.0009765625,10
3169,0.0009765625,10
3170,0.0009765625,10
3171,0.001953125,9
3172,0.0009765625,10
3173,0.0009765625,10
3174,0.0009765625,10
3175,0.001953125,9
3176,0.0009765625,10
3177,0.0009765625,10
3178,0.0009765625,10
3179,0.001953125,9
3180,0.0009765625,10
3181,0.0009765625,10
3182,0.0009765625,10
3183,0.0009765625,10
3184,0.001953125,9
3185,0.0009765625,10
3186,0.0009765625,10
3187,0.0009765625,10
3188,0.001953125,9
3189,0.0009765625,10
3190,0.0009765625,10
3191,0.0009765625,10
3192,0.001953125,9
3193,0.0009765625,10
3194,0.0009765625,10
3195,0.0009765625,10
3196,0.001953125,9
3197,0.0009765625,10
3198,0.0009765625,10
3199,0.0009765625,10
3200,0.001953125,9
3201,0.0009765625,10
3202,0.0009765625,10
3203,0.0009765625,10
3204,0.0009765625,10
3205,0.001953125,9
3206,0.0009765625,10
3207,0.0009765625,10
3208,0.0009765625,10
3209,0.001953125,9
3210,0.0009765625,10
3211,0.0009765625,10
3212,0.0009765625,10
3213,0.001953125,9
3214,0.0009765625,10
3215,0.0009765625,10
3216,0.0009765625,10
3217,0.001953125,9
3218,0.0009765625,10
3219,0.0009765625,10
3220,0.0009765625,10
3221,0.0009765625,10
3222,0.001953125,9
3223,0.0009765625,10
3224,0.0009765625,10
3225,0.0009765625,10
3226,0.001953125,9
3227,0.0009765625,10
3228,0.0009765625,10
3229,0.0009765625,10
3230,0.001953125,9
3231,0.0009765625,10
3232,0.0009765625,10
3233,0.0009765625,10
3234,0.001953125,9
3235,0.0009765625,10
3236,0.0009765625,10
3237,0.0009765625,10
3238,0.001953125,9
3239,0.0009765625,10
3240,0.0009765625,10
3241,0.0009765625,10
3242,0.0009765625,10
3243,0.001953125,9
3244,0.0009765625,10
3245,0.0009765625,10
3246,0.0009765625,10
3247,0.001953125,9
3248,0.0009765625,10
3249,0.0009765625,10
3250,0.0009765625,10
3251,0.001953125,9
3252,0.0009765625,10
3253,0.0009765625,10
3254,0.0009765625,10
3255,0.001953125,9
3256,0.0009765625,10
3257,0.0009765625,10
3258,0.0009765625,10
3259,0.001953125,9
3260,0.0009765625,10
3261,0.0009765625,10
3262,0.0009765625,10
3263,0.001953125,9
3264,0.0009765625,10
3265,0.0009765625,10
3266,0.0009765625,10
3267,0.0009765625,10
3268,0.001953125,9
3269,0.0009765625,10
3270,0.0009765625,10
3271,0.0009765625,10
3272,0.001953125,9
3273,0.0009765625,10
3274,0.0009765625,10
3275,0.0009765625,10
3276,0.001953125,9
3277,0.0009765625,10
3278,0.0009765625,10
3279,0.0009765625,10
3280,0.001953125,9
3281,0.0009765625,10
3282,0.0009765625,10
3283,0.0009765625,10
3284,0.001953125,9
3285,0.0009765625,10
3286,0.0009765625,10
3287,0.0009765625,10
3288,0.001953125,9
3289,0.0009765625,10
3290,0.0009765625,10
3291,0.0009765625,10
3292,0.0009765625,10
3293,0.001953125,9
3294,0.0009765625,10
3295,0.0009765625,10
3296,0.0009765625,10
3297,0.001953125,9
3298,0.0009765625,10
3299,0.0009765625,10
3300,0.0009765625,10
3301,0.001953125,9
3302,0.0009765625,10
3303,0.0009765625,10
3304,0.0009765625,10
3305,0.001953125,9
3306,0.0009765625,10
3307,0.0009765625,10
3308,0.0009765625,10
3309,0.001953125,9
3310,0.0009765625,10
3311,0.0009765625,10
3312,0.0009765625,10
3313,0.001953125,9
3314,0.0009765625,10
3315,0.0009765625,10
3316,0.0009765625,10
3317,0.001953125,9
3318,0.0009765625,10
3319,0.0009765625,10
3320,0.0009765625,10
3321,0.0009765625,10
3322,0.001953125,9
3323,0.0009765625,10
3324,0.0009765625,10
3325,0.0009765625,10
3326,0.001953125,9
3327,0.0009765625,10
3328,0.0009765625,10
3329,0.0009765625,10
3330,0.001953125,9
3331,0.0009765625,10
3332,0.0009765625,10
3333,0.0009765625,10
3334,0.001953125,9
3335,0.0009765625,10
3336,0.0009765625,10
3337,0.0009765625,10
3338,0.0009765625,10
3339,0.001953125,9
3340,0.0009765625,10
3341,0.0009765625,10
3342,0.0009765625,10
3343,0.001953125,9
3344,0.0009765625,10
3345,0.0009765625,10
3346,0.0009765625,10
3347,0.001953125,9
3348,0.0009765625,10
3349,0.0009765625,10
3350,0.0009765625,10
3351,0.0009765625,10
3352,0.001953125,9
3353,0.0009765625,10
3354,0.0009765625,10
3355,0.0009765625,10
3356,0.001953125,9
3357,0.0009765625,10
3358,0.0009765625,10
3359,0.0009765625,10
3360,0.0009765625,10
3361,0.001953125,9
3362,0.0009765625,10
3363,0.0009765625,10
3364,0.0009765625,10
3365,0.001953125,9
3366,0.0009765625,10
3367,0.0009765625,10
3368,0.0009765625,10
3369,0.001953125,9
3370,0.0009765625,10
3371,0.0009765625,10
3372,0.0009765625,10
3373,0.0009765625,10
3374,0.001953125,9
3375,0.0009765625,10
3376,0.0009765625,10
3377,0.0009765625,10
3378,0.001953125,9
3379,0.0009765625,10
3380,0.0009765625,10
3381,0.0009765625,10
3382,0.001953125,9
3383,0.0009765625,10
3384,0.0009765625,10
3385,0.0009765625,10
3386,0.001953125,9
3387,0.0009765625,10
3388,0.0009765625,10
3389,0.0009765625,10
3390,0.0009765625,10
3391,0.001953125,9
3392,0.0009765625,10
3393,0.0009765625,10
3394,0.0009765625,10
3395,0.001953125,9
3396,0.0009765625,10
3397,0.0009765625,10
3398,0.0009765625,10
3399,0.001953125,9
3400,0.0009765625,10
3401,0.0009765625,10
3402,0.0009765625,10
3403,0.0009765625,10
3404,0.001953125,9
3405,0.0009765625,10
3406,0.0009765625,10
3407,0.0009765625,10
3408,0.001953125,9
3409,0.0009765625,10
3410,0.0009765625,10
3411,0.0009765625,10
3412,0.001953125,9
3413,0.0009765625,10
3414,0.0009765625,10
3415,0.0009765625,10
3416,0.001953125,9
3417,0.0009765625,10
3418,0.0009765625,10
3419,0.0009765625,10
3420,0.0009765625,10
3421,0.001953125,9
3422,0.0009765625,10
3423,0.0009765625,10
3424,0.0009765625,10
3425,0.001953125,9
3426,0.0009765625,10
3427,0.0009765625,10
3428,0.0009765625,10
3429,0.001953125,9
3430,0.0009765625,10
3431,0.0009765625,10
3432,0.0009765625,10
3433,0.001953125,9
3434,0.0009765625,10
3435,0.0009765625,10
3436,0.0009765625,10
3437,0.001953125,9
3438,0.0009765625,10
3439,0.0009765625,10
3440,0.0009765625,10
3441,0.0009765625,10
3442,0.001953125,9
3443,0.0009765625,10
3444,0.0009765625,10
3445,0.0009765625,10
3446,0.001953125,9
3447,0.0009765625,10
3448,0.0009765625,10
3449,0.0009765625,10
3450,0.001953125,9
3451,0.0009765625,10
3452,0.0009765625,10
3453,0.0009765625,10
3454,0.001953125,9
3455,0.0009765625,10
3456,0.0009765625,10
3457,0.0009765625,10
3458,0.0009765625,10
3459,0.001953125,9
3460,0.0009765625,10
3461,0.0009765625,10
3462,0.0009765625,10
3463,0.001953125,9
3464,0.0009765625,10
3465,0.0009765625,10
3466,0.0009765625,10
3467,0.001953125,9
3468,0.0009765625,10
3469,0.0009765625,10
3470,0.0009765625,10
3471,0.001953125,9
3472,0.0009765625,10
3473,0.0009765625,10
3474,0.0009765625,10
3475,0.0009765625,10
3476,0.001953125,9
3477,0.0009765625,10
3478,0.0009765625,10
3479,0.0009765625,10
3480,0.001953125,9
3481,0.0009765625,10
3482,0.0009765625,10
3483,0.0009765625,10
3484,0.001953125,9
3485,0.0009765625,10
3486,0.0009765625,10
3487,0.0009765625,10
3488,0.001953125,9
3489,0.0009765625,10
3490,0.0009765625,10
3491,0.0009765625,10
3492,0.001953125,9
3493,0.0009765625,10
3494,0.0009765625,10
3495,0.0009765625,10
3496,0.0009765625,10
3497,0.001953125,9
3498,0.0009765625,10
3499,0.0009765625,10
3500,0.0009765625,10
3501,0.001953125,9
3502,0.0009765625,10
3503,0.0009765625,10
3504,0.0009765625,10
3505,0.001953125,9
3506,0.0009765625,10
3507,0.0009765625,10
3508,0.0009765625,10
3509,0.001953125,9
3510,0.0009765625,10
3511,0.0009765625,10
3512,0.0009765625,10
3513,0.001953125,9
3514,0.0009765625,10
3515,0.0009765625,10
3516,0.0009765625,10
3517,0.0009765625,10
3518,0.001953125,9
3519,0.0009765625,10
3520,0.0009765625,10
3521,0.0009765625,10
3522,0.001953125,9
3523,0.0009765625,10
3524,0.0009765625,10
3525,0.0009765625,10
3526,0.001953125,9
3527,0.0009765625,10
3528,0.0009765625,10
3529,0.0009765625,10
3530,0.001953125,9
3531,0.0009765625,10
3532,0.0009765625,10
3533,0.0009765625,10
3534,0.001953125,9
3535,0.0009765625,10
3536,0.0009765625,10
3537,0.0009765625,10
3538,0.001953125,9
3539,0.0009765625,10
3540,0.0009765625,10
3541,0.0009765625,10
3542,0.0009765625,10
3543,0.001953125,9
3544,0.0009765625,10
3545,0.0009765625,10
3546,0.0009765625,10
3547,0.001953125,9
3548,0.0009765625,10
3549,0.0009765625,10
3550,0.0009765625,10
3551,0.001953125,9
3552,0.0009765625,10
3553,0.0009765625,10
3554,0.0009765625,10
3555,0.001953125,9
3556,0.0009765625,10
3557,0.0009765625,10
3558,0.0009765625,10
3559,0.001953125,9
3560,0.0009765625,10
3561,0.0009765625,10
3562,0.0009765625,10
3563,0.001953125,9
3564,0.0009765625,10
3565,0.0009765625,10
3566,0.0009765625,10
3567,0.0009765625,10
3568,0.001953125,9
3569,0.0009765625,10
3570,0.0009765625,10
3571,0.0009765625,10
3572,0.001953125,9
3573,0.0009765625,10
3574,0.0009765625,10
3575,0.0009765625,10
3576,0.001953125,9
3577,0.0009765625,10
3578,0.0009765625,10
3579,0.0009765625,10
3580,0.001953125,9
3581,0.0009765625,10
3582,0.0009765625,10
3583,0.0009765625,10
3584,0.001953125,9
3585,0.0009765625,10
3586,0.0009765625,10
3587,0.0009765625,10
3588,0.0009765625,10
3589,0.001953125,9
3590,0.0009765625,10
3591,0.0009765625,10
3592,0.0009765625,10
3593,0.001953125,9
3594,0.0009765625,10
3595,0.0009765625,10
3596,0.0009765625,10
3597,0.001953125,9
3598,0.0009765625,10
3599,0.0009765625,10
3600,0.0009765625,10
3601,0.0009765625,10
3602,0.001953125,9
3603,0.0009765625,10
3604,0.0009765625,10
3605,0.0009765625,10
3606,0.001953125,9
3607,0.0009765625,10
3608,0.0009765625,10
3609,0.0009765625,10
3610,0.0009765625,10
3611,0.001953125,9
3612,0.0009765625,10
3613,0.0009765625,10
3614,0.0009765625,10
3615,0.001953125,9
3616,0.0009765625,10
3617,0.0009765625,10
3618,0.0009765625,10
3619,0.001953125,9
3620,0.0009765625,10
