iter,time,f(xk),||Df(xk)||
2822,0.000109,1.382376e+02,7.73992362
2823,0.000117,1.382176e+02,6.34097977
2824,0.000143,1.382000e+02,5.39111434
2825,0.000131,1.381923e+02,10.20668099
2826,0.000109,1.381672e+02,8.06275327
2827,0.000102,1.381469e+02,6.54759439
2828,0.002066,1.381294e+02,5.50775423
2829,0.000107,1.381252e+02,10.70538723
2830,0.000093,1.380994e+02,8.40347437
2831,0.000092,1.380789e+02,6.76381915
2832,0.000091,1.380616e+02,5.62670150
2833,0.000091,1.380462e+02,4.86287607
2834,0.000097,1.380349e+02,8.76722894
2835,0.000088,1.380144e+02,6.99538985
2836,0.000138,1.379973e+02,5.75425362
2837,0.000098,1.379824e+02,4.91057164
2838,0.000259,1.379745e+02,9.15984771
2839,0.000096,1.379538e+02,7.24855793
2840,0.000095,1.379370e+02,5.89725917
2841,0.000150,1.379226e+02,4.96824981
2842,0.000132,1.379185e+02,9.58652360
2843,0.000121,1.378975e+02,7.52905981
2844,0.000115,1.378810e+02,6.06215473
2845,0.000111,1.378670e+02,5.04299700
2846,0.000104,1.378669e+02,10.05181424
2847,0.000103,1.378455e+02,7.84174037
2848,0.000108,1.378291e+02,6.25431316
2849,0.000107,1.378155e+02,5.14078679
2850,0.000219,1.378036e+02,4.38242838
2851,0.000160,1.377976e+02,8.19013719
2852,0.000116,1.377811e+02,6.47759221
2853,0.000109,1.377678e+02,5.26593302
2854,0.000107,1.377564e+02,4.43246703
2855,0.000138,1.377533e+02,8.57687315
2856,0.000119,1.377366e+02,6.73441711
2857,0.000157,1.377235e+02,5.42097176
2858,0.000160,1.377124e+02,4.50914624
2859,0.000160,1.377024e+02,3.89602557
2860,0.000186,1.376952e+02,7.02570428
2861,0.000169,1.376820e+02,5.60679240
2862,0.000206,1.376711e+02,4.61347142
2863,0.000238,1.376615e+02,3.93949097
2864,0.000236,1.376564e+02,7.35176402
2865,0.000234,1.376430e+02,5.82330322
2866,0.000203,1.376321e+02,4.74520943
2867,0.002637,1.376227e+02,4.00735093
2868,0.000197,1.376197e+02,7.71230053
2869,0.000153,1.376060e+02,6.06974971
2870,0.000170,1.375950e+02,4.90336242
2871,0.000147,1.375857e+02,4.09851634
2872,0.000144,1.375848e+02,8.10702641
2873,0.000158,1.375705e+02,6.34527470
2874,0.000142,1.375593e+02,5.08671459
2875,0.000144,1.375500e+02,4.21159222
2876,0.000138,1.375416e+02,3.62339569
2877,0.000178,1.375363e+02,6.64916837
2878,0.000145,1.375248e+02,5.29417046
2879,0.000146,1.375153e+02,4.34525832
2880,0.000205,1.375070e+02,3.70220802
2881,0.000173,1.375031e+02,6.98122344
2882,0.000154,1.374912e+02,5.52500760
2883,0.000175,1.374815e+02,4.49848547
2884,0.000191,1.374732e+02,3.79727901
2885,0.000184,1.374707e+02,7.34145114
2886,0.000181,1.374583e+02,5.77880991
2887,0.000167,1.374484e+02,4.67058107
2888,0.000190,1.374399e+02,3.90775635
2889,0.000166,1.374390e+02,7.73027510
2890,0.000200,1.374260e+02,6.05555948
2891,0.000169,1.374157e+02,4.86123377
2892,0.000137,1.374071e+02,4.03315326
2893,0.000229,1.373994e+02,3.47902359
2894,0.000217,1.373941e+02,6.35556103
2895,0.000521,1.373835e+02,5.07047261
2896,0.000146,1.373747e+02,4.17332239
2897,0.000139,1.373668e+02,3.56807997
2898,0.000264,1.373627e+02,6.67953684
2899,0.000127,1.373516e+02,5.29864842
2900,0.000129,1.373425e+02,4.32838955
2901,0.000203,1.373346e+02,3.66863896
2902,0.000160,1.373317e+02,7.02830749
2903,0.000154,1.373200e+02,5.54627686
2904,0.000150,1.373106e+02,4.49867353
2905,0.000149,1.373025e+02,3.78088920
2906,0.000154,1.373009e+02,7.40291962
2907,0.000147,1.372887e+02,5.81407081
2908,0.000147,1.372789e+02,4.68466972
2909,0.000167,1.372706e+02,3.90518443
2910,0.000153,1.372705e+02,7.80459752
2911,0.002440,1.372575e+02,6.10289756
2912,0.000123,1.372474e+02,4.88700961
2913,0.000101,1.372389e+02,4.04200395
2914,0.000122,1.372313e+02,3.47521924
2915,0.000125,1.372266e+02,6.41373556
2916,0.000411,1.372160e+02,5.10644271
2917,0.000239,1.372072e+02,4.19194168
2918,0.000273,1.371995e+02,3.57365501
2919,0.000234,1.371958e+02,6.74779677
2920,0.000258,1.371847e+02,5.34384454
2921,0.000398,1.371757e+02,4.35566605
2922,0.000161,1.371678e+02,3.68241561
2923,0.000286,1.371653e+02,7.10625940
2924,0.000428,1.371536e+02,5.60011337
2925,0.000267,1.371442e+02,4.53389155
2926,0.000182,1.371361e+02,3.80208657
2927,0.000204,1.371349e+02,7.49043282
2928,0.000262,1.371225e+02,5.87624019
2929,0.000167,1.371127e+02,4.72739982
2930,0.000165,1.371044e+02,3.93330839
2931,0.000159,1.370969e+02,3.40420759
2932,0.000149,1.370915e+02,6.17328176
2933,0.000150,1.370813e+02,4.93703841
2934,0.000156,1.370727e+02,4.07678315
2935,0.000154,1.370651e+02,3.49901414
2936,0.000162,1.370606e+02,6.49247762
2937,0.000149,1.370498e+02,5.16374071
2938,0.000174,1.370410e+02,4.23325349
2939,0.000163,1.370332e+02,3.60345968
2940,0.000143,1.370297e+02,6.83502785
2941,0.000143,1.370184e+02,5.40844571
2942,0.000152,1.370093e+02,4.40348658
2943,0.000132,1.370013e+02,3.71818572
2944,0.000139,1.369990e+02,7.20224182
2945,0.000152,1.369870e+02,5.67216492
2946,0.000216,1.369775e+02,4.58829870
2947,0.000199,1.369692e+02,3.84387312
2948,0.000162,1.369683e+02,7.59552580
2949,0.000373,1.369556e+02,5.95597693
2950,0.000205,1.369456e+02,4.78855246
2951,0.000189,1.369371e+02,3.98123950
2952,0.000234,1.369295e+02,3.44318582
2953,0.003230,1.369241e+02,6.26101345
2954,0.000232,1.369136e+02,5.00516562
2955,0.000207,1.369049e+02,4.13105411
2956,0.000136,1.368971e+02,3.54395947
2957,0.000152,1.368926e+02,6.58858581
2958,0.000134,1.368815e+02,5.23913565
2959,0.000150,1.368724e+02,4.29411941
2960,0.000135,1.368644e+02,3.65463185
2961,0.000133,1.368610e+02,6.93995838
2962,0.000132,1.368493e+02,5.49146056
2963,0.000122,1.368399e+02,4.47125836
2964,0.000132,1.368316e+02,3.77590101
2965,0.000178,1.368293e+02,7.31650499
2966,0.000170,1.368169e+02,5.76321003
2967,0.000181,1.368070e+02,4.66334165
2968,0.000206,1.367985e+02,3.90850251
2969,0.000161,1.367975e+02,7.71969740
2970,0.000258,1.367843e+02,6.05552113
2971,0.000245,1.367740e+02,4.87128606
2972,0.000271,1.367652e+02,4.05320807
2973,0.000149,1.367573e+02,3.50889461
2974,0.000133,1.367515e+02,6.36958388
2975,0.000128,1.367406e+02,5.09606418
2976,0.000117,1.367315e+02,4.21084161
2977,0.000122,1.367233e+02,3.61750705
2978,0.000119,1.367185e+02,6.70677566
2979,0.000108,1.367069e+02,5.33873165
2980,0.000119,1.366974e+02,4.38226135
2981,0.000123,1.366890e+02,3.73661468
2982,0.000126,1.366851e+02,7.06842335
2983,0.000125,1.366729e+02,5.60034379
2984,0.000112,1.366629e+02,4.56834609
2985,0.000115,1.366542e+02,3.86697602
2986,0.000107,1.366513e+02,7.45596725
2987,0.000107,1.366383e+02,5.88203011
2988,0.000125,1.366279e+02,4.77002351
2989,0.000113,1.366188e+02,4.00938695
2990,0.000148,1.366172e+02,7.87094889
2991,0.000123,1.366033e+02,6.18498932
2992,0.000114,1.365923e+02,4.98826777
2993,0.000121,1.365828e+02,4.16467799
2994,0.000117,1.365825e+02,8.31501153
2995,0.002038,1.365677e+02,6.51049085
2996,0.000106,1.365560e+02,5.22410013
2997,0.000104,1.365461e+02,4.33371277
2998,0.000097,1.365373e+02,3.74042709
2999,0.000092,1.365313e+02,6.85985701
3000,0.000088,1.365189e+02,5.47860009
3001,0.000089,1.365086e+02,4.51740616
3002,0.000089,1.364994e+02,3.87281897
3003,0.000101,1.364942e+02,7.23462982
3004,0.000119,1.364810e+02,5.75293559
3005,0.000105,1.364701e+02,4.71669601
3006,0.000111,1.364605e+02,4.01753136
3007,0.000112,1.364562e+02,7.63626756
3008,0.000115,1.364421e+02,6.04825371
3009,0.000169,1.364305e+02,4.93252083
3010,0.000129,1.364204e+02,4.17536418
3011,0.000189,1.364172e+02,8.06634624
3012,0.000183,1.364020e+02,6.36576745
3013,0.000144,1.363897e+02,5.16584612
3014,0.000144,1.363791e+02,4.34711713
3015,0.000144,1.363770e+02,8.52653705
3016,0.000128,1.363606e+02,6.70674019
3017,0.000127,1.363475e+02,5.41764946
3018,0.000128,1.363363e+02,4.53357090
3019,0.000119,1.363354e+02,9.01859856
3020,0.000116,1.363177e+02,7.07247622
3021,0.000126,1.363037e+02,5.68890639
3022,0.000113,1.362918e+02,4.73546584
3023,0.000120,1.362810e+02,4.10439778
3024,0.000112,1.362731e+02,7.46428253
3025,0.000107,1.362581e+02,5.98058534
3026,0.000119,1.362454e+02,4.95350104
3027,0.000124,1.362340e+02,4.27000839
3028,0.000120,1.362267e+02,7.88366834
3029,0.000123,1.362105e+02,6.29366790
3030,0.000122,1.361969e+02,5.18827380
3031,0.000137,1.361848e+02,4.44880671
3032,0.000119,1.361782e+02,8.33194249
3033,0.000127,1.361606e+02,6.62898848
3034,0.000133,1.361461e+02,5.44022463
3035,0.002050,1.361333e+02,4.64089872
3036,0.000111,1.361274e+02,8.81045348
3037,0.000112,1.361084e+02,6.98732511
3038,0.000113,1.360928e+02,5.70964720
3039,0.000106,1.360791e+02,4.84615670
3040,0.000101,1.360741e+02,9.32055147
3041,0.000093,1.360535e+02,7.36936888
3042,0.000106,1.360368e+02,5.99665719
3043,0.000093,1.360222e+02,5.06418193
3044,0.000101,1.360183e+02,9.86357937
3045,0.000100,1.359960e+02,7.77571608
3046,0.000103,1.359780e+02,6.30118314
3047,0.000097,1.359624e+02,5.29429144
3048,0.000147,1.359599e+02,10.44088616
3049,0.000161,1.359356e+02,8.20688558
3050,0.000115,1.359162e+02,6.62298844
3051,0.000172,1.358996e+02,5.53554361
3052,0.000150,1.358990e+02,11.05386641
3053,0.000162,1.358725e+02,8.66337051
3054,0.000143,1.358517e+02,6.96173834
3055,0.000137,1.358341e+02,5.78682100
3056,0.000144,1.358181e+02,5.00680697
3057,0.000135,1.358070e+02,9.14568244
3058,0.000137,1.357846e+02,7.31714764
3059,0.000133,1.357659e+02,6.04703506
3060,0.000122,1.357492e+02,5.19714691
3061,0.000121,1.357392e+02,9.65488041
3062,0.000114,1.357154e+02,7.68923717
3063,0.000104,1.356956e+02,6.31530056
3064,0.000108,1.356781e+02,5.38818435
3065,0.000110,1.356699e+02,10.19204828
3066,0.000103,1.356445e+02,8.07833165
3067,0.000118,1.356238e+02,6.59121500
3068,0.000142,1.356056e+02,5.57879434
3069,0.000134,1.355998e+02,10.75896572
3070,0.000129,1.355728e+02,8.48553290
3071,0.000134,1.355512e+02,6.87527530
3072,0.000144,1.355325e+02,5.76887731
3073,0.002012,1.355297e+02,11.35824428
3074,0.000111,1.355012e+02,8.91293404
3075,0.000101,1.354787e+02,7.16917339
3076,0.000102,1.354597e+02,5.95973971
3077,0.000100,1.354426e+02,5.14905645
3078,0.000096,1.354307e+02,9.36368165
3079,0.000104,1.354075e+02,7.47598423
3080,0.000098,1.353883e+02,6.15437123
3081,0.000098,1.353712e+02,5.25794101
3082,0.000111,1.353624e+02,9.84240130
3083,0.000095,1.353385e+02,7.80024178
3084,0.000087,1.353191e+02,6.35739416
3085,0.000086,1.353023e+02,5.36725951
3086,0.000086,1.352972e+02,10.35417413
3087,0.000113,1.352726e+02,8.14734991
3088,0.000107,1.352531e+02,6.57466478
3089,0.000100,1.352366e+02,5.48325487
3090,0.000101,1.352359e+02,10.90464854
3091,0.000096,1.352106e+02,8.52329866
3092,0.000111,1.351910e+02,6.81274239
3093,0.000114,1.351747e+02,5.61307495
3094,0.000119,1.351604e+02,4.79621911
3095,0.000116,1.351527e+02,8.93395372
3096,0.000119,1.351330e+02,7.07811543
3097,0.000126,1.351170e+02,5.76390759
3098,0.000138,1.351032e+02,4.85862508
3099,0.000161,1.350994e+02,9.38494786
3100,0.000147,1.350793e+02,7.37662601
3101,0.000141,1.350635e+02,5.94211382
3102,0.000137,1.350502e+02,4.94330904
3103,0.000129,1.350383e+02,4.26865513
3104,0.000111,1.350299e+02,7.71263605
3105,0.000138,1.350141e+02,6.15250977
3106,0.000143,1.350011e+02,5.05562309
3107,0.000130,1.349897e+02,4.30672105
3108,0.000126,1.349842e+02,8.08944021
3109,0.000119,1.349684e+02,6.39836104
3110,0.000112,1.349556e+02,5.19908133
3111,0.000122,1.349446e+02,4.37198446
3112,0.000120,1.349421e+02,8.50890394
3113,0.001964,1.349259e+02,6.68130812
3114,0.000106,1.349131e+02,5.37536750
3115,0.000087,1.349024e+02,4.46630544
3116,0.000083,1.348928e+02,3.85336220
3117,0.000085,1.348862e+02,7.00188554
3118,0.000089,1.348733e+02,5.58481995
3119,0.000086,1.348626e+02,4.59002196
3120,0.000083,1.348532e+02,3.91300924
3121,0.000086,1.348487e+02,7.36023971
3122,0.000082,1.348355e+02,5.82706055
3123,0.000086,1.348249e+02,4.74252321
3124,0.000083,1.348156e+02,3.99782870
3125,0.000083,1.348132e+02,7.75618078
3126,0.000109,1.347995e+02,6.10133785
3127,0.000111,1.347887e+02,4.92273824
3128,0.000097,1.347795e+02,4.10660795
3129,0.000102,1.347792e+02,8.18972131
3130,0.000098,1.347649e+02,6.40701335
3131,0.000103,1.347538e+02,5.12961114
3132,0.000103,1.347445e+02,4.23807165
3133,0.000097,1.347363e+02,3.63631473
3134,0.000105,1.347314e+02,6.74374448
3135,0.000097,1.347199e+02,5.36236204
3136,0.000099,1.347105e+02,4.39118010
3137,0.000106,1.347022e+02,3.72999558
3138,0.000110,1.346989e+02,7.11175686
3139,0.000247,1.346868e+02,5.62065429
3140,0.000230,1.346771e+02,4.56525855
3141,0.000196,1.346687e+02,3.84074512
3142,0.000218,1.346670e+02,7.51153827
3143,0.000157,1.346544e+02,5.90449230
3144,0.000149,1.346444e+02,4.75999831
3145,0.000130,1.346358e+02,3.96806945
3146,0.000142,1.346281e+02,3.43932784
3147,0.000133,1.346225e+02,6.21426249
3148,0.000113,1.346120e+02,4.97547183
3149,0.000116,1.346033e+02,4.11184437
3150,0.000137,1.345955e+02,3.53018637
3151,0.001966,1.345910e+02,6.55080096
3152,0.000115,1.345801e+02,5.21210831
3153,0.000100,1.345711e+02,4.27225298
3154,0.000096,1.345632e+02,3.63385331
3155,0.000100,1.345599e+02,6.91510718
3156,0.000101,1.345485e+02,5.47054812
3157,0.000098,1.345392e+02,4.44970658
3158,0.000100,1.345312e+02,3.75058666
3159,0.000102,1.345292e+02,7.30844298
3160,0.000099,1.345171e+02,5.75166029
3161,0.000132,1.345075e+02,4.64482029
3162,0.000090,1.344993e+02,3.88083499
3163,0.000085,1.344989e+02,7.73228374
3164,0.000084,1.344860e+02,6.05649770
3165,0.000123,1.344760e+02,4.85836958
3166,0.000108,1.344675e+02,4.02519397
3167,0.000094,1.344599e+02,3.46592025
3168,0.000095,1.344552e+02,6.38625456
3169,0.000101,1.344446e+02,5.09126992
3170,0.000102,1.344359e+02,4.18439172
3171,0.000108,1.344282e+02,3.57045864
3172,0.000099,1.344245e+02,6.74237383
3173,0.000105,1.344134e+02,5.34457864
3174,0.000099,1.344044e+02,4.35924586
3175,0.000097,1.343965e+02,3.68671080
3176,0.000105,1.343941e+02,7.12630260
3177,0.000097,1.343823e+02,5.61939993
3178,0.000095,1.343729e+02,4.55063602
3179,0.000102,1.343648e+02,3.81539865
3180,0.000103,1.343638e+02,7.53964285
3181,0.000142,1.343514e+02,5.91694822
3182,0.000126,1.343415e+02,4.75952170
3183,0.000115,1.343332e+02,3.95730967
3184,0.000119,1.343257e+02,3.42104812
3185,0.000140,1.343205e+02,6.23852549
3186,0.000180,1.343102e+02,4.98694318
3187,0.000216,1.343016e+02,4.11330398
3188,0.000189,1.342939e+02,3.52433005
3189,0.000135,1.342898e+02,6.58563204
3190,0.001952,1.342789e+02,5.23403798
3191,0.000101,1.342700e+02,4.28429077
3192,0.000100,1.342621e+02,3.63873612
3193,0.000099,1.342591e+02,6.95975598
3194,0.000108,1.342476e+02,5.50196675
3195,0.000099,1.342383e+02,4.47121506
3196,0.000097,1.342303e+02,3.76505517
3197,0.000114,1.342286e+02,7.36251821
3198,0.000106,1.342164e+02,5.79197897
3199,0.000104,1.342067e+02,4.67508184
3200,0.000101,1.341984e+02,3.90412356
3201,0.000107,1.341981e+02,7.79566306
3202,0.000105,1.341851e+02,6.10540964
3203,0.000098,1.341750e+02,4.89695446
3204,0.000120,1.341664e+02,4.05682282
3205,0.000122,1.341587e+02,3.49331928
3206,0.000110,1.341539e+02,6.44366943
3207,0.000100,1.341432e+02,5.13796752
3208,0.000103,1.341343e+02,4.22409763
3209,0.000101,1.341264e+02,3.60611063
3210,0.000096,1.341226e+02,6.80837173
3211,0.000097,1.341113e+02,5.39934850
3212,0.000105,1.341020e+02,4.40693277
3213,0.000095,1.340939e+02,3.73053206
3214,0.000100,1.340913e+02,7.20110438
3215,0.000105,1.340793e+02,5.68234099
3216,0.000109,1.340696e+02,4.60634421
3217,0.000097,1.340612e+02,3.86743940
3218,0.000103,1.340600e+02,7.62359240
3219,0.000098,1.340472e+02,5.98827930
3220,0.000098,1.340370e+02,4.82340771
3221,0.000100,1.340283e+02,4.01773396
3222,0.000093,1.340205e+02,3.48081754
3223,0.000100,1.340149e+02,6.31857248
3224,0.000103,1.340042e+02,5.05926711
3225,0.000106,1.339952e+02,4.18237706
3226,0.000145,1.339872e+02,3.59329535
3227,0.000118,1.339824e+02,6.67482338
3228,0.000127,1.339711e+02,5.31515671
3229,0.000124,1.339617e+02,4.36237148
3230,0.002176,1.339535e+02,3.71733503
3231,0.000108,1.339498e+02,7.05861643
3232,0.000098,1.339377e+02,5.59232878
3233,0.000099,1.339279e+02,4.55875118
3234,0.000110,1.339194e+02,3.85381710
3235,0.000101,1.339169e+02,7.47166839
3236,0.000100,1.339040e+02,5.89212294
3237,0.000103,1.338937e+02,4.77260802
3238,0.000102,1.338848e+02,4.00366689
3239,0.000103,1.338837e+02,7.91582039
3240,0.000108,1.338699e+02,6.21596419
3241,0.000103,1.338590e+02,5.00509140
3242,0.000104,1.338498e+02,4.16785302
3243,0.000155,1.338414e+02,3.61045842
3244,0.000155,1.338354e+02,6.56535142
3245,0.000128,1.338238e+02,5.25742030
3246,0.000128,1.338141e+02,4.34740464
3247,0.000122,1.338055e+02,3.73705199
3248,0.000122,1.338003e+02,6.94199356
3249,0.000104,1.337880e+02,5.53090912
3250,0.000097,1.337778e+02,4.54339012
3251,0.000117,1.337688e+02,3.87634264
3252,0.000099,1.337647e+02,7.34756995
3253,0.000099,1.337515e+02,5.82688444
3254,0.000105,1.337408e+02,4.75690329
3255,0.000097,1.337313e+02,4.02926698
3256,0.000097,1.337283e+02,7.78389751
3257,0.000227,1.337142e+02,6.14676017
3258,0.000108,1.337028e+02,4.98908994
3259,0.000109,1.336929e+02,4.19679335
3260,0.000105,1.336912e+02,8.25291898
3261,0.000098,1.336760e+02,6.49203142
3262,0.000097,1.336639e+02,5.24114239
3263,0.000106,1.336535e+02,4.37991366
3264,0.000101,1.336532e+02,8.75670330
3265,0.000100,1.336367e+02,6.86427408
3266,0.000097,1.336238e+02,5.51429590
3267,0.000107,1.336128e+02,4.57963450
3268,0.000130,1.336029e+02,3.95713316
3269,0.000136,1.335962e+02,7.26512398
3270,0.000120,1.335823e+02,5.80983731
3271,0.000118,1.335707e+02,4.79699011
3272,0.002179,1.335603e+02,4.11818071
3273,0.000108,1.335544e+02,7.69645226
3274,0.000098,1.335394e+02,6.12912657
3275,0.000103,1.335270e+02,5.03299617
3276,0.000101,1.335160e+02,4.29397769
3277,0.000116,1.335111e+02,8.16002805
3278,0.000103,1.334949e+02,6.47347059
3279,0.000106,1.334816e+02,5.28861540
3280,0.000103,1.334699e+02,4.48522545
3281,0.000110,1.334660e+02,8.65773311
3282,0.000105,1.334484e+02,6.84420830
3283,0.000104,1.334342e+02,5.56477207
3284,0.000104,1.334217e+02,4.69252490
3285,0.000109,1.334190e+02,9.19153143
3286,0.000175,1.333999e+02,7.24268460
3287,0.000131,1.333845e+02,5.86232275
3288,0.000143,1.333713e+02,4.91633835
3289,0.000111,1.333700e+02,9.76345648
3290,0.000109,1.333491e+02,7.67023343
3291,0.000102,1.333325e+02,6.18203189
3292,0.000104,1.333183e+02,5.15695423
3293,0.000097,1.333054e+02,4.47916816
3294,0.000110,1.332958e+02,8.12813671
3295,0.000107,1.332779e+02,6.52457115
3296,0.000098,1.332626e+02,5.41449215
3297,0.000096,1.332489e+02,4.67593497
3298,0.000105,1.332399e+02,8.61786787
3299,0.000099,1.332205e+02,6.89055376
3300,0.000096,1.332042e+02,5.68884752
3301,0.000100,1.331896e+02,4.88423049
3302,0.000098,1.331814e+02,9.14064856
3303,0.000097,1.331603e+02,7.28039305
3304,0.000117,1.331428e+02,5.97969059
3305,0.000099,1.331273e+02,5.10303203
3306,0.000098,1.331202e+02,9.69778936
3307,0.000101,1.330974e+02,7.69448645
3308,0.000097,1.330786e+02,6.28657900
3309,0.000099,1.330621e+02,5.33110857
3310,0.000104,1.330566e+02,10.29073215
3311,0.000107,1.330318e+02,8.13329752
3312,0.000116,1.330117e+02,6.60907638
3313,0.002239,1.329943e+02,5.56717124
3314,0.000107,1.329908e+02,10.92115696
3315,0.000101,1.329640e+02,8.59750401
3316,0.000103,1.329426e+02,6.94694693
3317,0.000097,1.329242e+02,5.81011526
3318,0.000098,1.329234e+02,11.59113410
3319,0.000098,1.328944e+02,9.08819904
3320,0.000103,1.328717e+02,7.30041627
3321,0.000099,1.328525e+02,6.05934531
3322,0.000120,1.328352e+02,5.22840367
3323,0.000103,1.328239e+02,9.60706820
3324,0.000109,1.327998e+02,7.67049587
3325,0.000117,1.327798e+02,6.31520334
3326,0.000143,1.327620e+02,5.39812459
3327,0.000139,1.327532e+02,10.15702124
3328,0.000131,1.327278e+02,8.05933047
3329,0.000136,1.327071e+02,6.57924957
3330,0.000204,1.326890e+02,5.56684968
3331,0.000156,1.326834e+02,10.74156037
3332,0.000139,1.326567e+02,8.47010764
3333,0.000137,1.326354e+02,6.85446280
3334,0.000125,1.326172e+02,5.73732418
3335,0.000119,1.326155e+02,11.36529440
3336,0.000120,1.325876e+02,8.90728412
3337,0.000128,1.325657e+02,7.14533774
3338,0.000116,1.325474e+02,5.91409644
3339,0.000114,1.325312e+02,5.08025811
3340,0.000107,1.325213e+02,9.37628225
3341,0.000104,1.324990e+02,7.45762561
3342,0.000108,1.324807e+02,6.10327785
3343,0.000100,1.324648e+02,5.17455972
3344,0.000103,1.324588e+02,9.88350999
3345,0.000106,1.324360e+02,7.79792026
3346,0.000115,1.324177e+02,6.31191099
3347,0.000102,1.324021e+02,5.28077854
3348,0.000106,1.324006e+02,10.43507424
3349,0.000098,1.323771e+02,8.17269768
3350,0.000100,1.323588e+02,6.54708675
3351,0.000106,1.323436e+02,5.40663772
3352,0.000107,1.323302e+02,4.62966254
3353,0.000115,1.323226e+02,8.58784164
3354,0.002161,1.323043e+02,6.81522668
3355,0.000104,1.322893e+02,5.55921212
3356,0.000095,1.322764e+02,4.69345500
3357,0.000095,1.322725e+02,9.04855495
3358,0.000095,1.322539e+02,7.12160154
3359,0.000093,1.322391e+02,5.74417974
3360,0.000093,1.322266e+02,4.78445576
3361,0.000095,1.322154e+02,4.13579411
3362,0.000096,1.322074e+02,7.46979427
3363,0.000094,1.321926e+02,5.96537721
3364,0.000095,1.321804e+02,4.90689156
3365,0.000101,1.321697e+02,4.18381402
3366,0.000096,1.321645e+02,7.86228086
3367,0.000134,1.321495e+02,6.22505607
3368,0.000130,1.321374e+02,5.06310300
3369,0.000129,1.321269e+02,4.26131498
3370,0.000115,1.321246e+02,8.30035103
3371,0.000112,1.321092e+02,6.52408153
3372,0.000118,1.320970e+02,5.25383371
3373,0.000124,1.320868e+02,4.36909347
3374,0.000111,1.320776e+02,3.77240082
3375,0.000149,1.320713e+02,6.86255460
3376,0.000135,1.320589e+02,5.47884992
3377,0.000120,1.320487e+02,4.50680726
3378,0.000118,1.320396e+02,3.84499618
3379,0.000126,1.320353e+02,7.24049587
3380,0.000127,1.320226e+02,5.73756275
3381,0.000124,1.320122e+02,4.67356249
3382,0.000123,1.320032e+02,3.94249132
3383,0.000125,1.320009e+02,7.65788816
3384,0.000120,1.319877e+02,6.02932751
3385,0.000122,1.319771e+02,4.86834362
3386,0.000109,1.319681e+02,4.06368766
3387,0.000112,1.319679e+02,8.11509643
3388,0.000124,1.319539e+02,6.35381257
3389,0.000128,1.319430e+02,5.09037008
3390,0.000124,1.319339e+02,4.20755898
3391,0.000123,1.319258e+02,3.61101424
3392,0.000118,1.319211e+02,6.71109806
3393,0.002130,1.319098e+02,5.33925757
3394,0.000109,1.319004e+02,4.37344139
3395,0.000095,1.318922e+02,3.71491570
3396,0.000095,1.318891e+02,7.10185919
3397,0.000103,1.318772e+02,5.61509871
3398,0.000107,1.318675e+02,4.56107540
3399,0.000099,1.318592e+02,3.83616099
3400,0.000100,1.318577e+02,7.52705779
3401,0.000098,1.318451e+02,5.91833489
3402,0.000102,1.318351e+02,4.77056674
3403,0.000101,1.318267e+02,3.97465155
3404,0.000100,1.318190e+02,3.44195038
3405,0.000098,1.318136e+02,6.24977375
3406,0.000104,1.318031e+02,5.00237750
3407,0.000171,1.317944e+02,4.13062994
3408,0.000149,1.317867e+02,3.54183105
3409,0.000130,1.317824e+02,6.61064230
3410,0.000127,1.317715e+02,5.25729072
3411,0.000140,1.317625e+02,4.30460746
3412,0.000129,1.317546e+02,3.65541875
3413,0.000124,1.317516e+02,7.00232379
3414,0.000135,1.317401e+02,5.53627931
3415,0.000128,1.317307e+02,4.49729397
3416,0.000116,1.317227e+02,3.78324402
3417,0.000135,1.317212e+02,7.42645760
3418,0.000121,1.317089e+02,5.84052839
3419,0.000105,1.316992e+02,4.70957970
3420,0.000106,1.316909e+02,3.92600175
3421,0.000099,1.316834e+02,3.40228217
3422,0.000099,1.316780e+02,6.17138903
3423,0.000113,1.316678e+02,4.94250922
3424,0.000097,1.316593e+02,4.08453017
3425,0.000098,1.316517e+02,3.50586308
3426,0.000096,1.316473e+02,6.53046246
3427,0.000102,1.316366e+02,5.19727809
3428,0.000099,1.316278e+02,4.25976989
3429,0.000097,1.316200e+02,3.62188260
3430,0.000103,1.316169e+02,6.91939547
3431,0.000105,1.316055e+02,5.47515120
3432,0.001868,1.315963e+02,4.45273671
3433,0.000095,1.315883e+02,3.75117649
3434,0.000092,1.315867e+02,7.34000505
3435,0.000103,1.315746e+02,5.77751472
3436,0.000090,1.315649e+02,4.66453473
3437,0.000087,1.315567e+02,3.89465469
3438,0.000087,1.315567e+02,7.79426671
3439,0.000090,1.315437e+02,6.10586881
3440,0.000089,1.315336e+02,4.89634956
3441,0.000086,1.315251e+02,4.05329270
3442,0.000085,1.315176e+02,3.48593754
3443,0.000091,1.315130e+02,6.46181784
3444,0.000085,1.315024e+02,5.14945918
3445,0.000086,1.314936e+02,4.22814601
3446,0.000144,1.314858e+02,3.60268989
3447,0.000112,1.314824e+02,6.84718824
3448,0.000110,1.314712e+02,5.42525059
3449,0.000106,1.314620e+02,4.42032352
3450,0.000100,1.314540e+02,3.73235109
3451,0.000111,1.314520e+02,7.26381303
3452,0.000100,1.314400e+02,5.72514823
3453,0.000099,1.314304e+02,4.63097940
3454,0.000103,1.314221e+02,3.87588493
3455,0.000111,1.314216e+02,7.71368782
3456,0.000100,1.314088e+02,6.05068551
